ANO,TABELA_DICIONARIO,VARIAVEL_ORIGINAL,DESCRICAO_OFICIAL,NOTA_OFICIAL,DICIONARIO
2023,microdados_unidade_coleta,TP_PODER_PUBLICO_PARCERIA,Poder público responsável pela parceria ou convênio entre a Administração Pública e outras instituições,"Entre 2007 e 2021:
A variável TP_CONVENIO_PODER_PUBLICO foi renomeada para: TP_PODER_PUBLICO_PARCERIA",dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_CONVENIADA_PP,Conveniada com o poder público,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,TP_CONVENIO_PODER_PUBLICO,Dependência do convênio com o poder público,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_TERMO_COLABORA,Forma de contratação entre a Administração Pública e outras instituições - Termo de colaboração (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_TERMO_FOMENTO,Forma de contratação entre a Administração Pública e outras instituições - Termo de fomento (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ACORDO_COOP,Forma de contratação entre a Administração Pública e outras instituições - Acordo de cooperação (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_PRESTACAO_SERV,Forma de contratação entre a Administração Pública e outras instituições - Contrato de prestação de serviço,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_COOP_TEC_FIN,Forma de contratação entre a Administração Pública e outras instituições - Termo de cooperação técnica e financeira,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_CONSORCIO_PUB,Forma de contratação entre a Administração Pública e outras instituições - Contrato de consórcio público/Convênio de cooperação,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_TERMO_COLAB,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Termo de colaboração (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_TERMO_FOMENTO,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Termo de fomento (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_ACORDO_COOP,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Acordo de cooperação (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_PREST_SERV,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Contrato de prestação de serviço,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_COOP_TEC_FIN,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Termo de cooperação técnica e financeira,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_MU_CONSORCIO_PUB,"Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria municipal de educação - Contrato de consórcio público/Convênio de
cooperação",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_TERMO_COLAB,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Termo de colaboração (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_TERMO_FOMENTO,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Termo de fomento (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_ACORDO_COOP,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Acordo de cooperação (Lei nº 13.019/2014),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_PREST_SERV,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Contrato de prestação de serviço,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_COOP_TEC_FIN,Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Termo de cooperação técnica e financeira,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_FORMA_CONT_ES_CONSORCIO_PUB,"Forma(s) de contratação da parceria ou convênio entre a escola e a Secretaria estadual de educação - Contrato de consórcio público/Convênio de
cooperação",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TIPO_ATEND_ESCOLARIZACAO,Tipo de atendimento ofertado por meio da parceria ou convênio - Escolarização,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TIPO_ATEND_AC,Tipo de atendimento ofertado por meio da parceria ou convênio - Atividade Complementar,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TIPO_ATEND_AEE,Tipo de atendimento ofertado por meio da parceria ou convênio - Atendimento Educacional Especializado (AEE),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_EMP,Mantenedora da escola privada - Empresa ou grupo empresarial do setor privado ou pessoa física,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_ONG,Mantenedora da escola privada - Organização Não Governamental (ONG) - internacional ou nacional,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_OSCIP,Mantenedora da escola privada - Organização da Sociedade Civil de Interesse Público (Oscip),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIV_ONG_OSCIP,"Mantenedora da escola privada - Organização Não Governamental (ONG) - internacional ou nacional.
Organização da Sociedade Civil de Interesse Público (Oscip)","A partir de 2019:
Variável derivada juntando IN_MANT_ESCOLA_PRIVADA_ONG e IN_MANT_ESCOLA_PRIVADA_OSCIP",dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_SIND,"Mantenedora da escola privada - Sindicatos de trabalhadores ou patronais, associações e cooperativas",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_SIST_S,"Mantenedora da escola privada - Sistema S (Sesi, Senai, Sesc, outros)",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_MANT_ESCOLA_PRIVADA_S_FINS,Mantenedora da escola privada - Instituições sem fins lucrativos,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,NU_CNPJ_ESCOLA_PRIVADA,Número do CNPJ da escola privada,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,NU_CNPJ_MANTENEDORA,Número do CNPJ da mantenedora principal da escola privada,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,TP_REGULAMENTACAO,"Regulamentação/Autorização no conselho ou órgão municipal, estadual ou federal de educação",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,TP_RESPONSAVEL_REGULAMENTACAO,Esfera administrativa do conselho ou órgão responsável pela Regulamentação/Autorização,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,CO_ESCOLA_SEDE_VINCULADA,Código da escola sede,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,CO_IES_OFERTANTE,Código da IES vinculada à escola,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_PREDIO_ESCOLAR,Local de funcionamento da escola - Prédio Escolar,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,TP_OCUPACAO_PREDIO_ESCOLAR,Forma de ocupação do Prédio escolar,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_SALAS_EMPRESA,Local de funcionamento da escola - Salas de empresa,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_SOCIOEDUCATIVO,Local de funcionamento da escola - Unidade de Atendimento socioeducativo,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_UNID_PRISIONAL,Local de funcionamento da escola - Unidade Prisional,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_PRISIONAL_SOCIO,Local de funcionamento da escola - Unidade Prisional ou Unidade de atendimento socioeducativo,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_TEMPLO_IGREJA,Local de funcionamento da escola - Templo/Igreja,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_CASA_PROFESSOR,Local de funcionamento da escola - Casa do professor,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_GALPAO,Local de funcionamento da escola - Galpão/Rancho/Paiol/Barracão,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,TP_OCUPACAO_GALPAO,Forma de ocupação do Galpão/Rancho/Paiol/Barracão,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_SALAS_OUTRA_ESC,Local de funcionamento da escola - Salas em outra escola,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LOCAL_FUNC_OUTROS,Local de funcionamento da escola - Outros,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_PREDIO_COMPARTILHADO,Prédio compartilhado com outra escola,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_FILTRADA,Água consumida pelos alunos,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_POTAVEL,Fornece água potável para o consumo humano,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_REDE_PUBLICA,Abastecimento de água - Rede pública,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_POCO_ARTESIANO,Abastecimento de água - Poço artesiano,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_CACIMBA,Abastecimento de água - Cacimba/Cisterna/Poço,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_FONTE_RIO,Abastecimento de água - Fonte/Rio/Igarapé/Riacho/Córrego,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AGUA_INEXISTENTE,Abastecimento de água - Não há abastecimento de água,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_REDE_PUBLICA,Abastecimento de energia elétrica - Rede pública,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_GERADOR,Abastecimento de energia elétrica - Gerador,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_GERADOR_FOSSIL,Abastecimento de energia elétrica - Gerador movido a combustível fóssil,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_OUTROS,Abastecimento de energia elétrica - Outros (Energia alternativa),,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_RENOVAVEL,"Abastecimento de energia elétrica - Fontes de energia renováveis ou alternativas (gerador a biocombustível e/ou biodigestores, eólica, solar, outras)",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ENERGIA_INEXISTENTE,Abastecimento de energia elétrica - Não há energia elétrica,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ESGOTO_REDE_PUBLICA,Esgoto sanitário - Rede pública,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ESGOTO_FOSSA_SEPTICA,Esgoto sanitário - Fossa Séptica,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ESGOTO_FOSSA_COMUM,Esgoto sanitário - Fossa rudimentar/comum,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ESGOTO_FOSSA,Esgoto sanitário - Fossa,"A partir de 2019:
Variável derivada juntando IN_ESGOTO_FOSSA_SEPTICA e IN_ESGOTO_FOSSA_COMUM",dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ESGOTO_INEXISTENTE,Esgoto sanitário - Não há esgotamento sanitário,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_SERVICO_COLETA,Destinação do lixo - Serviço de coleta,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_QUEIMA,Destinação do lixo - Queima,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_ENTERRA,Destinação do lixo - Enterra,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_DESTINO_FINAL_PUBLICO,Destinação do lixo - Leva a uma destinação final financiada pelo poder público,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_DESCARTA_OUTRA_AREA,Destinação do lixo - Descarta em outra área,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_JOGA_OUTRA_AREA,Destinação do lixo - Joga em outra área,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_OUTROS,Destinação do lixo - Outros,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_LIXO_RECICLA,Tratamento do lixo/resíduos que a escola realiza - Reciclagem,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TRATAMENTO_LIXO_SEPARACAO,Tratamento do lixo/resíduos que a escola realiza - Separação do lixo/resíduos,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TRATAMENTO_LIXO_REUTILIZA,Tratamento do lixo/resíduos que a escola realiza - Reaproveitamento/reutilização,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TRATAMENTO_LIXO_RECICLAGEM,Tratamento do lixo/resíduos que a escola realiza - Reciclagem,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_TRATAMENTO_LIXO_INEXISTENTE,Tratamento do lixo/resíduos que a escola realiza - Não faz tratamento,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_ALMOXARIFADO,Dependências físicas existentes e utilizadas na escola - Almoxarifado,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AREA_VERDE,Dependências físicas existentes e utilizadas na escola - Área Verde,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_AUDITORIO,Dependências físicas existentes e utilizadas na escola - Auditório,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_FORA_PREDIO,Dependências físicas existentes e utilizadas na escola - Banheiro fora do prédio,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_DENTRO_PREDIO,Dependências físicas existentes e utilizadas na escola - Banheiro dentro do prédio,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO,Dependências físicas existentes e utilizadas na escola - Banheiro,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_EI,Dependências físicas existentes e utilizadas na escola - Banheiro adequado à educação infantil,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_PNE,"Dependências físicas existentes e utilizadas na escola - Banheiro acessível, adequado ao uso de pessoas com deficiência ou mobilidade reduzida",,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_FUNCIONARIOS,Dependências físicas existentes e utilizadas na escola - Banheiro exclusivo para os funcionários,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BANHEIRO_CHUVEIRO,Dependências físicas existentes e utilizadas na escola - Banheiro ou vestiário com chuveiro,"De 2012 a 2018: ""Banheiro com chuveiro""
A partir de 2019: ""Banheiro ou vestiário com chuveiro""",dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BERCARIO,Dependências físicas existentes e utilizadas na escola - Berçário,,dicionário_dados_educação_básica_2023.xlsx
2023,microdados_unidade_coleta,IN_BIBLIOTECA,Dependências físicas existentes e utilizadas na escola - Biblioteca,,dicionário_dados_educação_básica_2023.xlsx
